school_name,category,value
SULLIVAN,wh_pct,0.02861952861952862
ANTHONY,wh_pct,0.556282722513089
ANWATIN NEW,wh_pct,0.13005272407732865
FRANKLIN,wh_pct,0.017326732673267328
JUSTICE PAGE,wh_pct,0.49940968122786306
NORTHEAST,wh_pct,0.22115384615384615
OLSON MIDDLE,wh_pct,0.11202185792349727
SANFORD,wh_pct,0.41358024691358025
EDISON HIGH,wh_pct,0.16822429906542055
FAIR HIGH SCHOOL,wh_pct,0.3194444444444444
HENRY HIGH,wh_pct,0.06980961015412511
HERITAGE,wh_pct,0.005291005291005291
NORTH HIGH,wh_pct,0.024830699774266364
ROOSEVELT HIGH,wh_pct,0.2166172106824926
SOUTH HIGH,wh_pct,0.32815102720710715
SOUTHWEST HIGH,wh_pct,0.5454545454545454
WASHBURN HIGH,wh_pct,0.5306246209824136
MACC,wh_pct,0.034482758620689655
LONGFELLOW,wh_pct,0.022988505747126436
WELLSTONE,wh_pct,0.006711409395973154
WELLSTONE SWS,wh_pct,0
HARRISON SEC CTR,wh_pct,0.09090909090909091
RIVER BEND ED CNT,wh_pct,0.11392405063291139
TRANSITION PLUS,wh_pct,0.22932330827067668
AMERICAN IND OIC,wh_pct,0.07317073170731707
CENTER SCHOOL,wh_pct,0
LORING-NICOLLET,wh_pct,0.38333333333333336
MENLO PARK,wh_pct,0.2318840579710145
MERC,wh_pct,0.14285714285714285
PLYMOUTH YTH CTR,wh_pct,0.02027027027027027
RON MCDONALD HOUSE,wh_pct,1
VOA PHOENIX,wh_pct,0.0707070707070707
Total,wh_pct,0.3468913092806898
ARMATAGE,tot,600
BANCROFT,tot,527
BETHUNE,tot,304
BRYN MAWR,tot,349
BURROUGHS,tot,766
CITYVIEW COMMUNITY,tot,311
DOWLING,tot,499
EMERSON SILC,tot,496
FAIR ELEMENTARY,tot,25
GREEN,tot,317
HALE,tot,656
HALL,tot,225
HIAWATHA,tot,253
HOWE,tot,218
KENNY,tot,469
KENWOOD,tot,413
LAKE HARRIET LOWER,tot,521
LIND,tot,402
LK NOKOMIS WENONAH,tot,300
LORING,tot,409
LUCY LANEY @ CLVLND,tot,407
LYNDALE,tot,489
NELLIE STONE JOHNSON,tot,426
NORTHROP,tot,498
PILLSBURY,tot,373
PRATT,tot,276
SHERIDAN,tot,342
WAITE PARK,tot,423
WEBSTER COMMUNITY,tot,224
WHITTIER,tot,557
WINDOM,tot,581
ANDERSEN UNITED,tot,904
ANISHINABE ACAD,tot,202
BARTON,tot,733
FIELD,tot,511
FOLWELL FINE ARTS,tot,847
HMONG INTERNATIONAL,tot,502
JEFFERSON,tot,497
LAKE HARRIET UPPER,tot,663
LK NOKOMIS KEEWAYDIN,tot,464
MARCY OPEN,tot,761
SEWARD,tot,867
SULLIVAN,tot,594
ANTHONY,tot,764
ANWATIN NEW,tot,569
FRANKLIN,tot,404
JUSTICE PAGE,tot,847
NORTHEAST,tot,520
OLSON MIDDLE,tot,366
SANFORD,tot,972
EDISON HIGH,tot,963
FAIR HIGH SCHOOL,tot,216
HENRY HIGH,tot,1103
HERITAGE,tot,189
NORTH HIGH,tot,443
ROOSEVELT HIGH,tot,1011
SOUTH HIGH,tot,1801
SOUTHWEST HIGH,tot,1914
WASHBURN HIGH,tot,1649
MACC,tot,29
LONGFELLOW,tot,87
WELLSTONE,tot,298
WELLSTONE SWS,tot,21
HARRISON SEC CTR,tot,33
RIVER BEND ED CNT,tot,79
TRANSITION PLUS,tot,266
AMERICAN IND OIC,tot,41
CENTER SCHOOL,tot,35
LORING-NICOLLET,tot,60
MENLO PARK,tot,69
MERC,tot,56
PLYMOUTH YTH CTR,tot,148
RON MCDONALD HOUSE,tot,3
VOA PHOENIX,tot,99
Total,tot,35256
ARMATAGE,total_students,610
BANCROFT,total_students,533
BETHUNE,total_students,339
BRYN MAWR,total_students,380
BURROUGHS,total_students,766
CITYVIEW COMMUNITY,total_students,361
DOWLING,total_students,499
EMERSON SILC,total_students,500
FAIR ELEMENTARY,total_students,23
GREEN,total_students,361
HALE,total_students,656
HALL,total_students,229
HIAWATHA,total_students,251
HOWE,total_students,217
KENNY,total_students,469
KENWOOD,total_students,413
LAKE HARRIET LOWER,total_students,521
LIND,total_students,402
LK NOKOMIS WENONAH,total_students,300
LORING,total_students,408
LUCY LANEY @ CLVLND,total_students,429
LYNDALE,total_students,490
NELLIE STONE JOHNSON,total_students,456
NORTHROP,total_students,499
PILLSBURY,total_students,374
PRATT,total_students,278
SHERIDAN,total_students,343
WAITE PARK,total_students,425
WEBSTER COMMUNITY,total_students,241
WHITTIER,total_students,559
WINDOM,total_students,583
ANDERSEN UNITED,total_students,944
ANISHINABE ACAD,total_students,226
BARTON,total_students,734
FIELD,total_students,511
FOLWELL FINE ARTS,total_students,851
HMONG INTERNATIONAL,total_students,518
JEFFERSON,total_students,516
LAKE HARRIET UPPER,total_students,663
LK NOKOMIS KEEWAYDIN,total_students,463
MARCY OPEN,total_students,761
SEWARD,total_students,867
SULLIVAN,total_students,651
ANTHONY,total_students,763
ANWATIN NEW,total_students,569
FRANKLIN,total_students,397
JUSTICE PAGE,total_students,843
NORTHEAST,total_students,518
OLSON MIDDLE,total_students,NA
SANFORD,total_students,971
EDISON HIGH,total_students,958
FAIR HIGH SCHOOL,total_students,215
HENRY HIGH,total_students,1100
HERITAGE,total_students,NA
NORTH HIGH,total_students,NA
ROOSEVELT HIGH,total_students,1003
SOUTH HIGH,total_students,1801
SOUTHWEST HIGH,total_students,1908
WASHBURN HIGH,total_students,1648
MACC,total_students,NA
LONGFELLOW,total_students,84
WELLSTONE,total_students,253
WELLSTONE SWS,total_students,15
HARRISON SEC CTR,total_students,32
RIVER BEND ED CNT,total_students,78
TRANSITION PLUS,total_students,262
AMERICAN IND OIC,total_students,41
CENTER SCHOOL,total_students,35
LORING-NICOLLET,total_students,60
MENLO PARK,total_students,70
MERC,total_students,56
PLYMOUTH YTH CTR,total_students,147
RON MCDONALD HOUSE,total_students,3
VOA PHOENIX,total_students,99
Total,total_students,34549
ARMATAGE,frpl_pct,0.2639344262295082
BANCROFT,frpl_pct,0.8217636022514071
BETHUNE,frpl_pct,0.9528023598820059
BRYN MAWR,frpl_pct,0.8552631578947368
BURROUGHS,frpl_pct,0.1514360313315927
CITYVIEW COMMUNITY,frpl_pct,0.9113573407202216
DOWLING,frpl_pct,0.5410821643286573
EMERSON SILC,frpl_pct,0.76
FAIR ELEMENTARY,frpl_pct,0.9565217391304348
GREEN,frpl_pct,0.9390581717451524
HALE,frpl_pct,0.13719512195121952
HALL,frpl_pct,0.925764192139738
HIAWATHA,frpl_pct,0.3386454183266932
HOWE,frpl_pct,0.423963133640553
KENNY,frpl_pct,0.21961620469083157
KENWOOD,frpl_pct,0.2397094430992736
LAKE HARRIET LOWER,frpl_pct,0.05566218809980806
LIND,frpl_pct,0.6268656716417911
LK NOKOMIS WENONAH,frpl_pct,0.4266666666666667
LORING,frpl_pct,0.6544117647058824
LUCY LANEY @ CLVLND,frpl_pct,0.8648018648018648
LYNDALE,frpl_pct,0.6306122448979592
NELLIE STONE JOHNSON,frpl_pct,0.9802631578947368
NORTHROP,frpl_pct,0.24048096192384769
PILLSBURY,frpl_pct,0.7994652406417112
PRATT,frpl_pct,0.6402877697841727
SHERIDAN,frpl_pct,0.8862973760932945
WAITE PARK,frpl_pct,0.47294117647058825
WEBSTER COMMUNITY,frpl_pct,0.5352697095435685
WHITTIER,frpl_pct,0.7638640429338104
WINDOM,frpl_pct,0.40308747855917665
ANDERSEN UNITED,frpl_pct,0.9565677966101694
ANISHINABE ACAD,frpl_pct,0.9292035398230089
BARTON,frpl_pct,0.4550408719346049
FIELD,frpl_pct,0.19373776908023482
FOLWELL FINE ARTS,frpl_pct,0.882491186839013
HMONG INTERNATIONAL,frpl_pct,0.8764478764478765
JEFFERSON,frpl_pct,0.9127906976744186
LAKE HARRIET UPPER,frpl_pct,0.07390648567119155
LK NOKOMIS KEEWAYDIN,frpl_pct,0.48596112311015116
MARCY OPEN,frpl_pct,0.5505913272010512
SEWARD,frpl_pct,0.5778546712802768
SULLIVAN,frpl_pct,0.8924731182795699
ANTHONY,frpl_pct,0.41939711664482304
ANWATIN NEW,frpl_pct,0.7152899824253075
FRANKLIN,frpl_pct,0.8790931989924433
JUSTICE PAGE,frpl_pct,0.4626334519572954
NORTHEAST,frpl_pct,0.7683397683397684
OLSON MIDDLE,frpl_pct,NA
SANFORD,frpl_pct,0.6107106076210093
EDISON HIGH,frpl_pct,0.7954070981210856
FAIR HIGH SCHOOL,frpl_pct,0.5441860465116279
HENRY HIGH,frpl_pct,0.7763636363636364
HERITAGE,frpl_pct,NA
NORTH HIGH,frpl_pct,NA
ROOSEVELT HIGH,frpl_pct,0.6480558325024925
SOUTH HIGH,frpl_pct,0.5541365907828983
SOUTHWEST HIGH,frpl_pct,0.3941299790356394
WASHBURN HIGH,frpl_pct,0.3762135922330097
MACC,frpl_pct,NA
LONGFELLOW,frpl_pct,0.9761904761904762
WELLSTONE,frpl_pct,0.9130434782608695
WELLSTONE SWS,frpl_pct,0.8666666666666667
HARRISON SEC CTR,frpl_pct,NA
RIVER BEND ED CNT,frpl_pct,0.8846153846153846
TRANSITION PLUS,frpl_pct,0.6717557251908397
AMERICAN IND OIC,frpl_pct,0.926829268292683
CENTER SCHOOL,frpl_pct,NA
LORING-NICOLLET,frpl_pct,0.45
MENLO PARK,frpl_pct,0.6714285714285714
MERC,frpl_pct,0.7678571428571429
PLYMOUTH YTH CTR,frpl_pct,0.8979591836734694
RON MCDONALD HOUSE,frpl_pct,NA
VOA PHOENIX,frpl_pct,0.8585858585858586
Total,frpl_pct,0.5874265535905525
ARMATAGE,free_num,143
BANCROFT,free_num,404
BETHUNE,free_num,316
BRYN MAWR,free_num,296
BURROUGHS,free_num,101
CITYVIEW COMMUNITY,free_num,320
DOWLING,free_num,236
EMERSON SILC,free_num,307
FAIR ELEMENTARY,free_num,21
GREEN,free_num,310
HALE,free_num,66
HALL,free_num,199
HIAWATHA,free_num,66
HOWE,free_num,69
KENNY,free_num,85
KENWOOD,free_num,90
LAKE HARRIET LOWER,free_num,20
LIND,free_num,232
LK NOKOMIS WENONAH,free_num,96
LORING,free_num,233
LUCY LANEY @ CLVLND,free_num,364
LYNDALE,free_num,282
NELLIE STONE JOHNSON,free_num,428
NORTHROP,free_num,98
PILLSBURY,free_num,277
PRATT,free_num,160
SHERIDAN,free_num,277
WAITE PARK,free_num,174
WEBSTER COMMUNITY,free_num,115
WHITTIER,free_num,394
WINDOM,free_num,177
ANDERSEN UNITED,free_num,839
ANISHINABE ACAD,free_num,206
BARTON,free_num,303
FIELD,free_num,73
FOLWELL FINE ARTS,free_num,666
HMONG INTERNATIONAL,free_num,422
JEFFERSON,free_num,436
LAKE HARRIET UPPER,free_num,39
LK NOKOMIS KEEWAYDIN,free_num,190
MARCY OPEN,free_num,369
SEWARD,free_num,456
SULLIVAN,free_num,562
ANTHONY,free_num,286
ANWATIN NEW,free_num,367
FRANKLIN,free_num,331
JUSTICE PAGE,free_num,352
NORTHEAST,free_num,356
OLSON MIDDLE,free_num,NA
SANFORD,free_num,524
EDISON HIGH,free_num,691
FAIR HIGH SCHOOL,free_num,104
HENRY HIGH,free_num,780
HERITAGE,free_num,NA
NORTH HIGH,free_num,NA
ROOSEVELT HIGH,free_num,583
SOUTH HIGH,free_num,886
SOUTHWEST HIGH,free_num,673
WASHBURN HIGH,free_num,531
MACC,free_num,NA
LONGFELLOW,free_num,79
WELLSTONE,free_num,218
WELLSTONE SWS,free_num,12
HARRISON SEC CTR,free_num,31
RIVER BEND ED CNT,free_num,66
TRANSITION PLUS,free_num,162
AMERICAN IND OIC,free_num,36
CENTER SCHOOL,free_num,33
LORING-NICOLLET,free_num,21
MENLO PARK,free_num,46
MERC,free_num,38
PLYMOUTH YTH CTR,free_num,129
RON MCDONALD HOUSE,free_num,1
VOA PHOENIX,free_num,82
Total,free_num,18335
ARMATAGE,reduce_num,18
BANCROFT,reduce_num,34
BETHUNE,reduce_num,7
BRYN MAWR,reduce_num,29
BURROUGHS,reduce_num,15
CITYVIEW COMMUNITY,reduce_num,9
DOWLING,reduce_num,34
EMERSON SILC,reduce_num,73
FAIR ELEMENTARY,reduce_num,1
GREEN,reduce_num,29
HALE,reduce_num,24
HALL,reduce_num,13
HIAWATHA,reduce_num,19
HOWE,reduce_num,23
KENNY,reduce_num,18
KENWOOD,reduce_num,9
LAKE HARRIET LOWER,reduce_num,9
LIND,reduce_num,20
LK NOKOMIS WENONAH,reduce_num,32
LORING,reduce_num,34
LUCY LANEY @ CLVLND,reduce_num,7
LYNDALE,reduce_num,27
NELLIE STONE JOHNSON,reduce_num,19
NORTHROP,reduce_num,22
PILLSBURY,reduce_num,22
PRATT,reduce_num,18
SHERIDAN,reduce_num,27
WAITE PARK,reduce_num,27
WEBSTER COMMUNITY,reduce_num,14
WHITTIER,reduce_num,33
WINDOM,reduce_num,58
ANDERSEN UNITED,reduce_num,64
ANISHINABE ACAD,reduce_num,4
BARTON,reduce_num,31
FIELD,reduce_num,26
FOLWELL FINE ARTS,reduce_num,85
HMONG INTERNATIONAL,reduce_num,32
JEFFERSON,reduce_num,35
LAKE HARRIET UPPER,reduce_num,10
LK NOKOMIS KEEWAYDIN,reduce_num,35
MARCY OPEN,reduce_num,50
SEWARD,reduce_num,45
SULLIVAN,reduce_num,19
ANTHONY,reduce_num,34
ANWATIN NEW,reduce_num,40
FRANKLIN,reduce_num,18
JUSTICE PAGE,reduce_num,38
NORTHEAST,reduce_num,42
OLSON MIDDLE,reduce_num,NA
SANFORD,reduce_num,69
EDISON HIGH,reduce_num,71
FAIR HIGH SCHOOL,reduce_num,13
HENRY HIGH,reduce_num,74
HERITAGE,reduce_num,NA
NORTH HIGH,reduce_num,NA
ROOSEVELT HIGH,reduce_num,67
SOUTH HIGH,reduce_num,112
SOUTHWEST HIGH,reduce_num,79
WASHBURN HIGH,reduce_num,89
MACC,reduce_num,NA
LONGFELLOW,reduce_num,3
WELLSTONE,reduce_num,13
WELLSTONE SWS,reduce_num,1
HARRISON SEC CTR,reduce_num,NA
RIVER BEND ED CNT,reduce_num,3
TRANSITION PLUS,reduce_num,14
AMERICAN IND OIC,reduce_num,2
CENTER SCHOOL,reduce_num,NA
LORING-NICOLLET,reduce_num,6
MENLO PARK,reduce_num,1
MERC,reduce_num,5
PLYMOUTH YTH CTR,reduce_num,3
RON MCDONALD HOUSE,reduce_num,NA
VOA PHOENIX,reduce_num,3
Total,reduce_num,1960
ARMATAGE,not_eligible_num,449
BANCROFT,not_eligible_num,95
BETHUNE,not_eligible_num,16
BRYN MAWR,not_eligible_num,55
BURROUGHS,not_eligible_num,650
CITYVIEW COMMUNITY,not_eligible_num,32
DOWLING,not_eligible_num,229
EMERSON SILC,not_eligible_num,120
FAIR ELEMENTARY,not_eligible_num,1
GREEN,not_eligible_num,22
HALE,not_eligible_num,566
HALL,not_eligible_num,17
HIAWATHA,not_eligible_num,166
HOWE,not_eligible_num,125
KENNY,not_eligible_num,366
KENWOOD,not_eligible_num,314
LAKE HARRIET LOWER,not_eligible_num,492
LIND,not_eligible_num,150
LK NOKOMIS WENONAH,not_eligible_num,172
LORING,not_eligible_num,141
LUCY LANEY @ CLVLND,not_eligible_num,58
LYNDALE,not_eligible_num,181
NELLIE STONE JOHNSON,not_eligible_num,9
NORTHROP,not_eligible_num,379
PILLSBURY,not_eligible_num,75
PRATT,not_eligible_num,100
SHERIDAN,not_eligible_num,39
WAITE PARK,not_eligible_num,224
WEBSTER COMMUNITY,not_eligible_num,112
WHITTIER,not_eligible_num,132
WINDOM,not_eligible_num,348
ANDERSEN UNITED,not_eligible_num,41
ANISHINABE ACAD,not_eligible_num,16
BARTON,not_eligible_num,400
FIELD,not_eligible_num,412
FOLWELL FINE ARTS,not_eligible_num,100
HMONG INTERNATIONAL,not_eligible_num,64
JEFFERSON,not_eligible_num,45
LAKE HARRIET UPPER,not_eligible_num,614
LK NOKOMIS KEEWAYDIN,not_eligible_num,238
MARCY OPEN,not_eligible_num,342
SEWARD,not_eligible_num,366
SULLIVAN,not_eligible_num,70
ANTHONY,not_eligible_num,443
ANWATIN NEW,not_eligible_num,162
FRANKLIN,not_eligible_num,48
JUSTICE PAGE,not_eligible_num,453
NORTHEAST,not_eligible_num,120
OLSON MIDDLE,not_eligible_num,NA
SANFORD,not_eligible_num,378
EDISON HIGH,not_eligible_num,196
FAIR HIGH SCHOOL,not_eligible_num,98
HENRY HIGH,not_eligible_num,246
HERITAGE,not_eligible_num,NA
NORTH HIGH,not_eligible_num,NA
ROOSEVELT HIGH,not_eligible_num,353
SOUTH HIGH,not_eligible_num,803
SOUTHWEST HIGH,not_eligible_num,1156
WASHBURN HIGH,not_eligible_num,1028
MACC,not_eligible_num,NA
LONGFELLOW,not_eligible_num,2
WELLSTONE,not_eligible_num,22
WELLSTONE SWS,not_eligible_num,2
HARRISON SEC CTR,not_eligible_num,1
RIVER BEND ED CNT,not_eligible_num,9
TRANSITION PLUS,not_eligible_num,86
AMERICAN IND OIC,not_eligible_num,3
CENTER SCHOOL,not_eligible_num,2
LORING-NICOLLET,not_eligible_num,33
MENLO PARK,not_eligible_num,23
MERC,not_eligible_num,13
PLYMOUTH YTH CTR,not_eligible_num,15
RON MCDONALD HOUSE,not_eligible_num,2
VOA PHOENIX,not_eligible_num,14
Total,not_eligible_num,14254
ARMATAGE,hi_povnum,NA
BANCROFT,hi_povnum,123
BETHUNE,hi_povnum,12
BRYN MAWR,hi_povnum,27
BURROUGHS,hi_povnum,NA
CITYVIEW COMMUNITY,hi_povnum,16
DOWLING,hi_povnum,NA
EMERSON SILC,hi_povnum,353
FAIR ELEMENTARY,hi_povnum,2
GREEN,hi_povnum,193
HALE,hi_povnum,NA
HALL,hi_povnum,18
HIAWATHA,hi_povnum,NA
HOWE,hi_povnum,NA
KENNY,hi_povnum,NA
KENWOOD,hi_povnum,NA
LAKE HARRIET LOWER,hi_povnum,NA
LIND,hi_povnum,NA
LK NOKOMIS WENONAH,hi_povnum,NA
LORING,hi_povnum,NA
LUCY LANEY @ CLVLND,hi_povnum,15
LYNDALE,hi_povnum,NA
NELLIE STONE JOHNSON,hi_povnum,144
NORTHROP,hi_povnum,NA
PILLSBURY,hi_povnum,97
PRATT,hi_povnum,NA
SHERIDAN,hi_povnum,87
WAITE PARK,hi_povnum,NA
WEBSTER COMMUNITY,hi_povnum,NA
WHITTIER,hi_povnum,139
WINDOM,hi_povnum,NA
ANDERSEN UNITED,hi_povnum,501
ANISHINABE ACAD,hi_povnum,26
BARTON,hi_povnum,NA
FIELD,hi_povnum,NA
FOLWELL FINE ARTS,hi_povnum,474
HMONG INTERNATIONAL,hi_povnum,17
JEFFERSON,hi_povnum,250
LAKE HARRIET UPPER,hi_povnum,NA
LK NOKOMIS KEEWAYDIN,hi_povnum,NA
MARCY OPEN,hi_povnum,NA
SEWARD,hi_povnum,NA
SULLIVAN,hi_povnum,25
ANTHONY,hi_povnum,NA
ANWATIN NEW,hi_povnum,NA
FRANKLIN,hi_povnum,70
JUSTICE PAGE,hi_povnum,NA
NORTHEAST,hi_povnum,102
OLSON MIDDLE,hi_povnum,NA
SANFORD,hi_povnum,NA
EDISON HIGH,hi_povnum,183
FAIR HIGH SCHOOL,hi_povnum,NA
HENRY HIGH,hi_povnum,101
HERITAGE,hi_povnum,NA
NORTH HIGH,hi_povnum,NA
ROOSEVELT HIGH,hi_povnum,NA
SOUTH HIGH,hi_povnum,NA
SOUTHWEST HIGH,hi_povnum,NA
WASHBURN HIGH,hi_povnum,NA
MACC,hi_povnum,NA
LONGFELLOW,hi_povnum,37
WELLSTONE,hi_povnum,112
WELLSTONE SWS,hi_povnum,8
HARRISON SEC CTR,hi_povnum,NA
RIVER BEND ED CNT,hi_povnum,2
TRANSITION PLUS,hi_povnum,NA
AMERICAN IND OIC,hi_povnum,0
CENTER SCHOOL,hi_povnum,NA
LORING-NICOLLET,hi_povnum,NA
MENLO PARK,hi_povnum,NA
MERC,hi_povnum,14
PLYMOUTH YTH CTR,hi_povnum,12
RON MCDONALD HOUSE,hi_povnum,NA
VOA PHOENIX,hi_povnum,33
Total,hi_povnum,3193
ARMATAGE,aa_povnum,NA
BANCROFT,aa_povnum,235
BETHUNE,aa_povnum,252
BRYN MAWR,aa_povnum,194
BURROUGHS,aa_povnum,NA
CITYVIEW COMMUNITY,aa_povnum,250
DOWLING,aa_povnum,NA
EMERSON SILC,aa_povnum,63
FAIR ELEMENTARY,aa_povnum,20
GREEN,aa_povnum,99
HALE,aa_povnum,NA
HALL,aa_povnum,192
HIAWATHA,aa_povnum,NA
HOWE,aa_povnum,NA
KENNY,aa_povnum,NA
KENWOOD,aa_povnum,NA
LAKE HARRIET LOWER,aa_povnum,NA
LIND,aa_povnum,NA
LK NOKOMIS WENONAH,aa_povnum,NA
LORING,aa_povnum,NA
LUCY LANEY @ CLVLND,aa_povnum,354
LYNDALE,aa_povnum,NA
NELLIE STONE JOHNSON,aa_povnum,247
NORTHROP,aa_povnum,NA
PILLSBURY,aa_povnum,201
PRATT,aa_povnum,NA
SHERIDAN,aa_povnum,189
WAITE PARK,aa_povnum,NA
WEBSTER COMMUNITY,aa_povnum,NA
WHITTIER,aa_povnum,273
WINDOM,aa_povnum,NA
ANDERSEN UNITED,aa_povnum,336
ANISHINABE ACAD,aa_povnum,17
BARTON,aa_povnum,NA
FIELD,aa_povnum,NA
FOLWELL FINE ARTS,aa_povnum,238
HMONG INTERNATIONAL,aa_povnum,226
JEFFERSON,aa_povnum,199
LAKE HARRIET UPPER,aa_povnum,NA
LK NOKOMIS KEEWAYDIN,aa_povnum,NA
MARCY OPEN,aa_povnum,NA
SEWARD,aa_povnum,NA
SULLIVAN,aa_povnum,515
ANTHONY,aa_povnum,NA
ANWATIN NEW,aa_povnum,NA
FRANKLIN,aa_povnum,302
JUSTICE PAGE,aa_povnum,NA
NORTHEAST,aa_povnum,220
OLSON MIDDLE,aa_povnum,NA
SANFORD,aa_povnum,NA
EDISON HIGH,aa_povnum,520
FAIR HIGH SCHOOL,aa_povnum,NA
HENRY HIGH,aa_povnum,557
HERITAGE,aa_povnum,NA
NORTH HIGH,aa_povnum,NA
ROOSEVELT HIGH,aa_povnum,NA
SOUTH HIGH,aa_povnum,NA
SOUTHWEST HIGH,aa_povnum,NA
WASHBURN HIGH,aa_povnum,NA
MACC,aa_povnum,NA
LONGFELLOW,aa_povnum,37
WELLSTONE,aa_povnum,181
WELLSTONE SWS,aa_povnum,12
HARRISON SEC CTR,aa_povnum,NA
RIVER BEND ED CNT,aa_povnum,63
TRANSITION PLUS,aa_povnum,NA
AMERICAN IND OIC,aa_povnum,2
CENTER SCHOOL,aa_povnum,NA
LORING-NICOLLET,aa_povnum,NA
MENLO PARK,aa_povnum,NA
MERC,aa_povnum,29
PLYMOUTH YTH CTR,aa_povnum,123
RON MCDONALD HOUSE,aa_povnum,NA
VOA PHOENIX,aa_povnum,52
Total,aa_povnum,6198
ARMATAGE,wh_povnum,NA
BANCROFT,wh_povnum,92
BETHUNE,wh_povnum,22
BRYN MAWR,wh_povnum,27
BURROUGHS,wh_povnum,NA
CITYVIEW COMMUNITY,wh_povnum,22
DOWLING,wh_povnum,NA
EMERSON SILC,wh_povnum,69
FAIR ELEMENTARY,wh_povnum,2
GREEN,wh_povnum,11
HALE,wh_povnum,NA
HALL,wh_povnum,12
HIAWATHA,wh_povnum,NA
HOWE,wh_povnum,NA
KENNY,wh_povnum,NA
KENWOOD,wh_povnum,NA
LAKE HARRIET LOWER,wh_povnum,NA
LIND,wh_povnum,NA
LK NOKOMIS WENONAH,wh_povnum,NA
LORING,wh_povnum,NA
LUCY LANEY @ CLVLND,wh_povnum,20
LYNDALE,wh_povnum,NA
NELLIE STONE JOHNSON,wh_povnum,14
NORTHROP,wh_povnum,NA
PILLSBURY,wh_povnum,63
PRATT,wh_povnum,NA
SHERIDAN,wh_povnum,42
WAITE PARK,wh_povnum,NA
WEBSTER COMMUNITY,wh_povnum,NA
WHITTIER,wh_povnum,121
WINDOM,wh_povnum,NA
ANDERSEN UNITED,wh_povnum,21
ANISHINABE ACAD,wh_povnum,8
BARTON,wh_povnum,NA
FIELD,wh_povnum,NA
FOLWELL FINE ARTS,wh_povnum,91
HMONG INTERNATIONAL,wh_povnum,8
JEFFERSON,wh_povnum,17
LAKE HARRIET UPPER,wh_povnum,NA
LK NOKOMIS KEEWAYDIN,wh_povnum,NA
MARCY OPEN,wh_povnum,NA
SEWARD,wh_povnum,NA
SULLIVAN,wh_povnum,17
ANTHONY,wh_povnum,NA
ANWATIN NEW,wh_povnum,NA
FRANKLIN,wh_povnum,7
JUSTICE PAGE,wh_povnum,NA
NORTHEAST,wh_povnum,115
OLSON MIDDLE,wh_povnum,NA
SANFORD,wh_povnum,NA
EDISON HIGH,wh_povnum,162
FAIR HIGH SCHOOL,wh_povnum,NA
HENRY HIGH,wh_povnum,77
HERITAGE,wh_povnum,NA
NORTH HIGH,wh_povnum,NA
ROOSEVELT HIGH,wh_povnum,NA
SOUTH HIGH,wh_povnum,NA
SOUTHWEST HIGH,wh_povnum,NA
WASHBURN HIGH,wh_povnum,NA
MACC,wh_povnum,NA
LONGFELLOW,wh_povnum,2
WELLSTONE,wh_povnum,2
WELLSTONE SWS,wh_povnum,0
HARRISON SEC CTR,wh_povnum,NA
RIVER BEND ED CNT,wh_povnum,9
TRANSITION PLUS,wh_povnum,NA
AMERICAN IND OIC,wh_povnum,3
CENTER SCHOOL,wh_povnum,NA
LORING-NICOLLET,wh_povnum,NA
MENLO PARK,wh_povnum,NA
MERC,wh_povnum,8
PLYMOUTH YTH CTR,wh_povnum,3
RON MCDONALD HOUSE,wh_povnum,NA
VOA PHOENIX,wh_povnum,7
Total,wh_povnum,1074
ARMATAGE,as_povnum,NA
BANCROFT,as_povnum,23
BETHUNE,as_povnum,8
BRYN MAWR,as_povnum,89
BURROUGHS,as_povnum,NA
CITYVIEW COMMUNITY,as_povnum,13
DOWLING,as_povnum,NA
EMERSON SILC,as_povnum,5
FAIR ELEMENTARY,as_povnum,0
GREEN,as_povnum,5
HALE,as_povnum,NA
HALL,as_povnum,2
HIAWATHA,as_povnum,NA
HOWE,as_povnum,NA
KENNY,as_povnum,NA
KENWOOD,as_povnum,NA
LAKE HARRIET LOWER,as_povnum,NA
LIND,as_povnum,NA
LK NOKOMIS WENONAH,as_povnum,NA
LORING,as_povnum,NA
LUCY LANEY @ CLVLND,as_povnum,7
LYNDALE,as_povnum,NA
NELLIE STONE JOHNSON,as_povnum,8
NORTHROP,as_povnum,NA
PILLSBURY,as_povnum,6
PRATT,as_povnum,NA
SHERIDAN,as_povnum,12
WAITE PARK,as_povnum,NA
WEBSTER COMMUNITY,as_povnum,NA
WHITTIER,as_povnum,17
WINDOM,as_povnum,NA
ANDERSEN UNITED,as_povnum,11
ANISHINABE ACAD,as_povnum,1
BARTON,as_povnum,NA
FIELD,as_povnum,NA
FOLWELL FINE ARTS,as_povnum,11
HMONG INTERNATIONAL,as_povnum,242
JEFFERSON,as_povnum,18
LAKE HARRIET UPPER,as_povnum,NA
LK NOKOMIS KEEWAYDIN,as_povnum,NA
MARCY OPEN,as_povnum,NA
SEWARD,as_povnum,NA
SULLIVAN,as_povnum,5
ANTHONY,as_povnum,NA
ANWATIN NEW,as_povnum,NA
FRANKLIN,as_povnum,8
JUSTICE PAGE,as_povnum,NA
NORTHEAST,as_povnum,33
OLSON MIDDLE,as_povnum,NA
SANFORD,as_povnum,NA
EDISON HIGH,as_povnum,52
FAIR HIGH SCHOOL,as_povnum,NA
HENRY HIGH,as_povnum,355
HERITAGE,as_povnum,NA
